서울ㆍ인천ㆍ경기도,서울,A02,2024-01-18 00:00,흐림,1,7,40
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-18 12:00,구름많음,1,7,30
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-19 00:00,구름많음,3,6,30
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-19 12:00,흐림,3,6,40
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-20 00:00,흐림,1,7,40
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-20 12:00,구름많음,1,7,30
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-21 00:00,흐림,0,4,40
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-21 12:00,구름많음,0,4,40
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-22 00:00,구름많음,-5,0,30
서울ㆍ인천ㆍ경기도,서울,A02,2024-01-22 12:00,맑음,-5,0,20
서울ㆍ인천ㆍ경기도,서울,A01,2024-01-23 00:00,맑음,-7,-1,20
서울ㆍ인천ㆍ경기도,서울,A01,2024-01-24 00:00,맑음,-7,-1,10
서울ㆍ인천ㆍ경기도,서울,A01,2024-01-25 00:00,맑음,-6,1,0
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-18 00:00,흐림,1,6,40
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-18 12:00,구름많음,1,6,30
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-19 00:00,구름많음,2,5,30
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-19 12:00,흐림,2,5,40
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-20 00:00,흐림,1,6,40
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-20 12:00,구름많음,1,6,30
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-21 00:00,흐림,0,3,40
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-21 12:00,구름많음,0,3,40
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-22 00:00,구름많음,-4,-1,30
서울ㆍ인천ㆍ경기도,인천,A02,2024-01-22 12:00,맑음,-4,-1,20
서울ㆍ인천ㆍ경기도,인천,A01,2024-01-23 00:00,맑음,-6,-1,20
서울ㆍ인천ㆍ경기도,인천,A01,2024-01-24 00:00,맑음,-6,0,10
서울ㆍ인천ㆍ경기도,인천,A01,2024-01-25 00:00,맑음,-5,2,0
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-18 00:00,흐림,1,6,40
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-18 12:00,구름많음,1,6,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-19 00:00,구름많음,3,6,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-19 12:00,흐림,3,6,40
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-20 00:00,흐림,2,7,40
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-20 12:00,구름많음,2,7,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-21 00:00,흐림,0,5,40
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-21 12:00,구름많음,0,5,40
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-22 00:00,구름많음,-5,0,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-01-22 12:00,맑음,-5,0,20
서울ㆍ인천ㆍ경기도,수원,A01,2024-01-23 00:00,맑음,-7,-1,20
서울ㆍ인천ㆍ경기도,수원,A01,2024-01-24 00:00,맑음,-8,0,10
서울ㆍ인천ㆍ경기도,수원,A01,2024-01-25 00:00,맑음,-6,2,0
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-18 00:00,흐림,-1,7,40
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-18 12:00,구름많음,-1,7,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-19 00:00,구름많음,0,5,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-19 12:00,흐림,0,5,40
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-20 00:00,흐림,0,5,40
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-20 12:00,구름많음,0,5,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-21 00:00,흐림,-2,4,40
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-21 12:00,구름많음,-2,4,40
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-22 00:00,구름많음,-7,0,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-01-22 12:00,맑음,-7,0,20
서울ㆍ인천ㆍ경기도,파주,A01,2024-01-23 00:00,맑음,-10,-2,20
서울ㆍ인천ㆍ경기도,파주,A01,2024-01-24 00:00,맑음,-11,-2,10
서울ㆍ인천ㆍ경기도,파주,A01,2024-01-25 00:00,맑음,-11,1,0
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-18 00:00,흐림,-1,5,40
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-18 12:00,구름많음,-1,5,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-19 00:00,구름많음,1,6,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-19 12:00,흐림,1,6,40
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-20 00:00,흐림,1,7,40
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-20 12:00,구름많음,1,7,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-21 00:00,흐림,0,6,40
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-21 12:00,구름많음,0,6,40
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-22 00:00,구름많음,-5,1,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-01-22 12:00,맑음,-5,1,20
서울ㆍ인천ㆍ경기도,이천,A01,2024-01-23 00:00,맑음,-8,-1,20
서울ㆍ인천ㆍ경기도,이천,A01,2024-01-24 00:00,맑음,-9,-1,10
서울ㆍ인천ㆍ경기도,이천,A01,2024-01-25 00:00,맑음,-8,1,0
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-18 00:00,흐림,1,5,40
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-18 12:00,구름많음,1,5,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-19 00:00,구름많음,4,6,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-19 12:00,흐림,4,6,40
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-20 00:00,흐림,2,8,40
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-20 12:00,구름많음,2,8,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-21 00:00,흐림,1,6,40
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-21 12:00,구름많음,1,6,40
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-22 00:00,구름많음,-3,1,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-01-22 12:00,맑음,-3,1,20
서울ㆍ인천ㆍ경기도,평택,A01,2024-01-23 00:00,맑음,-7,-1,20
서울ㆍ인천ㆍ경기도,평택,A01,2024-01-24 00:00,맑음,-8,-2,10
서울ㆍ인천ㆍ경기도,평택,A01,2024-01-25 00:00,맑음,-7,1,0
강원도영서,춘천,A02,2024-01-18 00:00,흐림,-2,8,40
강원도영서,춘천,A02,2024-01-18 12:00,구름많음,-2,8,30
강원도영서,춘천,A02,2024-01-19 00:00,구름많음,0,5,30
강원도영서,춘천,A02,2024-01-19 12:00,흐림,0,5,40
강원도영서,춘천,A02,2024-01-20 00:00,흐림,0,5,40
강원도영서,춘천,A02,2024-01-20 12:00,구름많음,0,5,30
강원도영서,춘천,A02,2024-01-21 00:00,흐림,-1,5,40
강원도영서,춘천,A02,2024-01-21 12:00,구름많음,-1,5,40
강원도영서,춘천,A02,2024-01-22 00:00,흐림,-5,1,40
강원도영서,춘천,A02,2024-01-22 12:00,흐림,-5,1,40
강원도영서,춘천,A01,2024-01-23 00:00,맑음,-9,-1,20
강원도영서,춘천,A01,2024-01-24 00:00,맑음,-10,-1,10
강원도영서,춘천,A01,2024-01-25 00:00,맑음,-9,0,10
강원도영서,원주,A02,2024-01-18 00:00,흐림,1,7,40
강원도영서,원주,A02,2024-01-18 12:00,구름많음,1,7,30
강원도영서,원주,A02,2024-01-19 00:00,구름많음,2,6,30
강원도영서,원주,A02,2024-01-19 12:00,흐림,2,6,40
강원도영서,원주,A02,2024-01-20 00:00,흐림,1,7,40
강원도영서,원주,A02,2024-01-20 12:00,구름많음,1,7,30
강원도영서,원주,A02,2024-01-21 00:00,흐림,1,5,40
강원도영서,원주,A02,2024-01-21 12:00,구름많음,1,5,40
강원도영서,원주,A02,2024-01-22 00:00,흐림,-3,1,40
강원도영서,원주,A02,2024-01-22 12:00,흐림,-3,1,40
강원도영서,원주,A01,2024-01-23 00:00,맑음,-6,-1,20
강원도영서,원주,A01,2024-01-24 00:00,맑음,-9,-2,10
강원도영서,원주,A01,2024-01-25 00:00,맑음,-8,1,10
강원도영동,강릉,A02,2024-01-18 00:00,흐림,4,7,40
강원도영동,강릉,A02,2024-01-18 12:00,흐리고 비/눈,4,7,90
강원도영동,강릉,A02,2024-01-19 00:00,흐리고 비/눈,2,5,90
강원도영동,강릉,A02,2024-01-19 12:00,흐리고 비/눈,2,5,90
강원도영동,강릉,A02,2024-01-20 00:00,흐리고 비/눈,2,5,90
강원도영동,강릉,A02,2024-01-20 12:00,흐리고 비/눈,2,5,90
강원도영동,강릉,A02,2024-01-21 00:00,흐림,2,4,40
강원도영동,강릉,A02,2024-01-21 12:00,흐림,2,4,40
강원도영동,강릉,A02,2024-01-22 00:00,흐림,-1,2,40
강원도영동,강릉,A02,2024-01-22 12:00,흐림,-1,2,40
강원도영동,강릉,A01,2024-01-23 00:00,맑음,-5,2,20
강원도영동,강릉,A01,2024-01-24 00:00,맑음,-6,2,10
강원도영동,강릉,A01,2024-01-25 00:00,맑음,-5,5,0
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-18 00:00,흐리고 비/눈,1,5,90
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-18 12:00,흐림,1,5,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-19 00:00,흐림,5,7,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-19 12:00,흐림,5,7,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-20 00:00,흐림,3,8,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-20 12:00,흐림,3,8,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-21 00:00,흐림,2,6,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-21 12:00,흐림,2,6,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-22 00:00,흐림,-3,1,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-01-22 12:00,구름많음,-3,1,30
대전ㆍ세종ㆍ충청남도,대전,A01,2024-01-23 00:00,구름많음,-6,1,30
대전ㆍ세종ㆍ충청남도,대전,A01,2024-01-24 00:00,맑음,-7,0,20
대전ㆍ세종ㆍ충청남도,대전,A01,2024-01-25 00:00,맑음,-6,3,10
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-18 00:00,흐리고 비/눈,1,5,90
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-18 12:00,흐림,1,5,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-19 00:00,흐림,4,7,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-19 12:00,흐림,4,7,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-20 00:00,흐림,2,8,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-20 12:00,흐림,2,8,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-21 00:00,흐림,2,6,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-21 12:00,흐림,2,6,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-22 00:00,흐림,-3,1,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-01-22 12:00,구름많음,-3,1,30
대전ㆍ세종ㆍ충청남도,세종,A01,2024-01-23 00:00,구름많음,-6,0,30
대전ㆍ세종ㆍ충청남도,세종,A01,2024-01-24 00:00,맑음,-7,0,20
대전ㆍ세종ㆍ충청남도,세종,A01,2024-01-25 00:00,맑음,-6,2,10
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-18 00:00,흐리고 비/눈,2,5,90
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-18 12:00,흐림,2,5,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-19 00:00,흐림,4,5,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-19 12:00,흐림,4,5,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-20 00:00,흐림,3,7,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-20 12:00,흐림,3,7,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-21 00:00,흐림,0,5,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-21 12:00,흐림,0,5,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-22 00:00,흐림,-4,0,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-01-22 12:00,구름많음,-4,0,30
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-01-23 00:00,구름많음,-7,-1,30
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-01-24 00:00,맑음,-7,0,20
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-01-25 00:00,맑음,-5,2,10
충청북도,청주,A02,2024-01-18 00:00,흐리고 비/눈,1,5,90
충청북도,청주,A02,2024-01-18 12:00,흐림,1,5,40
충청북도,청주,A02,2024-01-19 00:00,흐림,4,6,40
충청북도,청주,A02,2024-01-19 12:00,흐림,4,6,40
충청북도,청주,A02,2024-01-20 00:00,흐림,3,8,40
충청북도,청주,A02,2024-01-20 12:00,흐림,3,8,40
충청북도,청주,A02,2024-01-21 00:00,흐림,2,6,40
충청북도,청주,A02,2024-01-21 12:00,흐림,2,6,40
충청북도,청주,A02,2024-01-22 00:00,흐림,-2,1,40
충청북도,청주,A02,2024-01-22 12:00,구름많음,-2,1,30
충청북도,청주,A01,2024-01-23 00:00,맑음,-5,0,20
충청북도,청주,A01,2024-01-24 00:00,맑음,-6,-1,10
충청북도,청주,A01,2024-01-25 00:00,맑음,-5,2,0
충청북도,충주,A02,2024-01-18 00:00,흐리고 비/눈,0,5,90
충청북도,충주,A02,2024-01-18 12:00,흐림,0,5,40
충청북도,충주,A02,2024-01-19 00:00,흐림,2,6,40
충청북도,충주,A02,2024-01-19 12:00,흐림,2,6,40
충청북도,충주,A02,2024-01-20 00:00,흐림,2,7,40
충청북도,충주,A02,2024-01-20 12:00,흐림,2,7,40
충청북도,충주,A02,2024-01-21 00:00,흐림,1,6,40
충청북도,충주,A02,2024-01-21 12:00,흐림,1,6,40
충청북도,충주,A02,2024-01-22 00:00,흐림,-4,1,40
충청북도,충주,A02,2024-01-22 12:00,구름많음,-4,1,30
충청북도,충주,A01,2024-01-23 00:00,맑음,-7,-1,20
충청북도,충주,A01,2024-01-24 00:00,맑음,-9,-2,10
충청북도,충주,A01,2024-01-25 00:00,맑음,-8,1,0
충청북도,영동,A02,2024-01-18 00:00,흐리고 비/눈,1,6,90
충청북도,영동,A02,2024-01-18 12:00,흐림,1,6,40
충청북도,영동,A02,2024-01-19 00:00,흐림,2,6,40
충청북도,영동,A02,2024-01-19 12:00,흐림,2,6,40
충청북도,영동,A02,2024-01-20 00:00,흐림,2,7,40
충청북도,영동,A02,2024-01-20 12:00,흐림,2,7,40
충청북도,영동,A02,2024-01-21 00:00,흐림,1,6,40
충청북도,영동,A02,2024-01-21 12:00,흐림,1,6,40
충청북도,영동,A02,2024-01-22 00:00,흐림,-4,2,40
충청북도,영동,A02,2024-01-22 12:00,구름많음,-4,2,30
충청북도,영동,A01,2024-01-23 00:00,맑음,-7,0,20
충청북도,영동,A01,2024-01-24 00:00,맑음,-9,0,10
충청북도,영동,A01,2024-01-25 00:00,맑음,-7,1,0
광주ㆍ전라남도,광주,A02,2024-01-18 00:00,흐리고 비,6,10,100
광주ㆍ전라남도,광주,A02,2024-01-18 12:00,흐리고 비,6,10,100
광주ㆍ전라남도,광주,A02,2024-01-19 00:00,흐리고 비,7,10,90
광주ㆍ전라남도,광주,A02,2024-01-19 12:00,흐리고 비,7,10,90
광주ㆍ전라남도,광주,A02,2024-01-20 00:00,흐림,6,9,40
광주ㆍ전라남도,광주,A02,2024-01-20 12:00,흐림,6,9,40
광주ㆍ전라남도,광주,A02,2024-01-21 00:00,흐림,4,9,40
광주ㆍ전라남도,광주,A02,2024-01-21 12:00,흐림,4,9,40
광주ㆍ전라남도,광주,A02,2024-01-22 00:00,흐림,-1,3,40
광주ㆍ전라남도,광주,A02,2024-01-22 12:00,흐림,-1,3,40
광주ㆍ전라남도,광주,A01,2024-01-23 00:00,흐림,-3,2,40
광주ㆍ전라남도,광주,A01,2024-01-24 00:00,흐림,-4,2,40
광주ㆍ전라남도,광주,A01,2024-01-25 00:00,구름많음,-3,4,30
광주ㆍ전라남도,목포,A02,2024-01-18 00:00,흐리고 비,7,10,100
광주ㆍ전라남도,목포,A02,2024-01-18 12:00,흐리고 비,7,10,100
광주ㆍ전라남도,목포,A02,2024-01-19 00:00,흐리고 비,7,9,90
광주ㆍ전라남도,목포,A02,2024-01-19 12:00,흐리고 비,7,9,90
광주ㆍ전라남도,목포,A02,2024-01-20 00:00,흐림,6,8,40
광주ㆍ전라남도,목포,A02,2024-01-20 12:00,흐림,6,8,40
광주ㆍ전라남도,목포,A02,2024-01-21 00:00,흐림,4,7,40
광주ㆍ전라남도,목포,A02,2024-01-21 12:00,흐림,4,7,40
광주ㆍ전라남도,목포,A02,2024-01-22 00:00,흐림,0,3,40
광주ㆍ전라남도,목포,A02,2024-01-22 12:00,흐림,0,3,40
광주ㆍ전라남도,목포,A01,2024-01-23 00:00,흐림,-2,2,40
광주ㆍ전라남도,목포,A01,2024-01-24 00:00,흐림,-2,2,40
광주ㆍ전라남도,목포,A01,2024-01-25 00:00,구름많음,-1,4,30
광주ㆍ전라남도,여수,A02,2024-01-18 00:00,흐리고 비,7,9,100
광주ㆍ전라남도,여수,A02,2024-01-18 12:00,흐리고 비,7,9,100
광주ㆍ전라남도,여수,A02,2024-01-19 00:00,흐리고 비,7,8,90
광주ㆍ전라남도,여수,A02,2024-01-19 12:00,흐리고 비,7,8,90
광주ㆍ전라남도,여수,A02,2024-01-20 00:00,흐림,6,9,40
광주ㆍ전라남도,여수,A02,2024-01-20 12:00,흐림,6,9,40
광주ㆍ전라남도,여수,A02,2024-01-21 00:00,흐림,5,9,40
광주ㆍ전라남도,여수,A02,2024-01-21 12:00,흐림,5,9,40
광주ㆍ전라남도,여수,A02,2024-01-22 00:00,흐림,1,5,40
광주ㆍ전라남도,여수,A02,2024-01-22 12:00,흐림,1,5,40
광주ㆍ전라남도,여수,A01,2024-01-23 00:00,흐림,-2,3,40
광주ㆍ전라남도,여수,A01,2024-01-24 00:00,흐림,-3,3,40
광주ㆍ전라남도,여수,A01,2024-01-25 00:00,구름많음,-2,4,30
광주ㆍ전라남도,순천,A02,2024-01-18 00:00,흐리고 비,4,10,100
광주ㆍ전라남도,순천,A02,2024-01-18 12:00,흐리고 비,4,10,100
광주ㆍ전라남도,순천,A02,2024-01-19 00:00,흐리고 비,6,10,90
광주ㆍ전라남도,순천,A02,2024-01-19 12:00,흐리고 비,6,10,90
광주ㆍ전라남도,순천,A02,2024-01-20 00:00,흐림,6,10,40
광주ㆍ전라남도,순천,A02,2024-01-20 12:00,흐림,6,10,40
광주ㆍ전라남도,순천,A02,2024-01-21 00:00,흐림,5,10,40
광주ㆍ전라남도,순천,A02,2024-01-21 12:00,흐림,5,10,40
광주ㆍ전라남도,순천,A02,2024-01-22 00:00,흐림,0,4,40
광주ㆍ전라남도,순천,A02,2024-01-22 12:00,흐림,0,4,40
광주ㆍ전라남도,순천,A01,2024-01-23 00:00,흐림,-4,2,40
광주ㆍ전라남도,순천,A01,2024-01-24 00:00,흐림,-5,2,40
광주ㆍ전라남도,순천,A01,2024-01-25 00:00,구름많음,-3,4,30
광주ㆍ전라남도,광양,A02,2024-01-18 00:00,흐리고 비,6,10,100
광주ㆍ전라남도,광양,A02,2024-01-18 12:00,흐리고 비,6,10,100
광주ㆍ전라남도,광양,A02,2024-01-19 00:00,흐리고 비,7,9,90
광주ㆍ전라남도,광양,A02,2024-01-19 12:00,흐리고 비,7,9,90
광주ㆍ전라남도,광양,A02,2024-01-20 00:00,흐림,6,10,40
광주ㆍ전라남도,광양,A02,2024-01-20 12:00,흐림,6,10,40
광주ㆍ전라남도,광양,A02,2024-01-21 00:00,흐림,5,10,40
광주ㆍ전라남도,광양,A02,2024-01-21 12:00,흐림,5,10,40
광주ㆍ전라남도,광양,A02,2024-01-22 00:00,흐림,0,5,40
광주ㆍ전라남도,광양,A02,2024-01-22 12:00,흐림,0,5,40
광주ㆍ전라남도,광양,A01,2024-01-23 00:00,흐림,-3,3,40
광주ㆍ전라남도,광양,A01,2024-01-24 00:00,흐림,-4,3,40
광주ㆍ전라남도,광양,A01,2024-01-25 00:00,구름많음,-3,6,30
광주ㆍ전라남도,나주,A02,2024-01-18 00:00,흐리고 비,5,11,100
광주ㆍ전라남도,나주,A02,2024-01-18 12:00,흐리고 비,5,11,100
광주ㆍ전라남도,나주,A02,2024-01-19 00:00,흐리고 비,6,10,90
광주ㆍ전라남도,나주,A02,2024-01-19 12:00,흐리고 비,6,10,90
